Population,name_of_P1,name_of_P2,R,CIL,CIU,N,R_type
CLM,P1.anc.YRI.2way.rand.73,P2.anc.YRI.2way.rand.73,-0.13848822010002,-0.45092428392598,0.204181445338668,35,pearson
CLM,P1.anc.YRI.2way.rand.74,P2.anc.YRI.2way.rand.74,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.74,P2.anc.YRI.2way.rand.74,-0.000116576860635373,-0.333350171154667,0.333142909913786,35,pearson
CLM,P1.anc.YRI.2way.rand.75,P2.anc.YRI.2way.rand.75,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.75,P2.anc.YRI.2way.rand.75,-0.125402887732058,-0.440251295852279,0.216908270595185,35,pearson
CLM,P1.anc.YRI.2way.rand.76,P2.anc.YRI.2way.rand.76,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.76,P2.anc.YRI.2way.rand.76,-0.130347484379519,-0.444294817836919,0.212112783176663,35,pearson
CLM,P1.anc.YRI.2way.rand.77,P2.anc.YRI.2way.rand.77,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.77,P2.anc.YRI.2way.rand.77,-0.113312995303881,-0.43031051391736,0.228564407358835,35,pearson
CLM,P1.anc.YRI.2way.rand.78,P2.anc.YRI.2way.rand.78,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.78,P2.anc.YRI.2way.rand.78,-0.118866028049647,-0.434886001768548,0.223222747479539,35,pearson
CLM,P1.anc.YRI.2way.rand.79,P2.anc.YRI.2way.rand.79,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.79,P2.anc.YRI.2way.rand.79,-0.120790358440119,-0.436467778784181,0.221366859581781,35,pearson
CLM,P1.anc.YRI.2way.rand.80,P2.anc.YRI.2way.rand.80,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.80,P2.anc.YRI.2way.rand.80,-0.128370778805634,-0.442679868818,0.214031860049689,35,pearson
CLM,P1.anc.YRI.2way.rand.81,P2.anc.YRI.2way.rand.81,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.81,P2.anc.YRI.2way.rand.81,-0.130474548269102,-0.444398558039536,0.211989333281177,35,pearson
CLM,P1.anc.YRI.2way.rand.82,P2.anc.YRI.2way.rand.82,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.82,P2.anc.YRI.2way.rand.82,-0.128802454065413,-0.443032717371294,0.213612995269343,35,pearson
CLM,P1.anc.YRI.2way.rand.83,P2.anc.YRI.2way.rand.83,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.83,P2.anc.YRI.2way.rand.83,-0.120984556161837,-0.436627298705476,0.221179431092874,35,pearson
CLM,P1.anc.YRI.2way.rand.84,P2.anc.YRI.2way.rand.84,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.84,P2.anc.YRI.2way.rand.84,0.0183486208124094,-0.316835249150987,0.349458362209729,35,pearson
CLM,P1.anc.YRI.2way.rand.85,P2.anc.YRI.2way.rand.85,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.85,P2.anc.YRI.2way.rand.85,-0.130817568388056,-0.444678571779879,0.211656014869642,35,pearson
CLM,P1.anc.YRI.2way.rand.86,P2.anc.YRI.2way.rand.86,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.86,P2.anc.YRI.2way.rand.86,-0.126962740558234,-0.441528270538301,0.215397238453479,35,pearson
CLM,P1.anc.YRI.2way.rand.87,P2.anc.YRI.2way.rand.87,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.87,P2.anc.YRI.2way.rand.87,-0.110666216639762,-0.428123921600422,0.231103214400206,35,pearson
CLM,P1.anc.YRI.2way.rand.88,P2.anc.YRI.2way.rand.88,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.88,P2.anc.YRI.2way.rand.88,-0.124805763792602,-0.439762122544281,0.217486271767094,35,pearson
CLM,P1.anc.YRI.2way.rand.89,P2.anc.YRI.2way.rand.89,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.89,P2.anc.YRI.2way.rand.89,-0.0852888007569154,-0.406968408571159,0.255211413156041,35,pearson
CLM,P1.anc.YRI.2way.rand.90,P2.anc.YRI.2way.rand.90,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.90,P2.anc.YRI.2way.rand.90,-0.113528799294366,-0.430488632934242,0.228357201557542,35,pearson
CLM,P1.anc.YRI.2way.rand.91,P2.anc.YRI.2way.rand.91,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.91,P2.anc.YRI.2way.rand.91,-0.126919740882739,-0.441493085893619,0.215438914299136,35,pearson
CLM,P1.anc.YRI.2way.rand.92,P2.anc.YRI.2way.rand.92,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.92,P2.anc.YRI.2way.rand.92,-0.14429982291708,-0.455636008565563,0.198491673595277,35,pearson
CLM,P1.anc.YRI.2way.rand.93,P2.anc.YRI.2way.rand.93,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.93,P2.anc.YRI.2way.rand.93,-0.0939203872484001,-0.414202941195314,0.24705876166732,35,pearson
CLM,P1.anc.YRI.2way.rand.94,P2.anc.YRI.2way.rand.94,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.94,P2.anc.YRI.2way.rand.94,-0.127472628353148,-0.441945414387212,0.214902953467259,35,pearson
CLM,P1.anc.YRI.2way.rand.95,P2.anc.YRI.2way.rand.95,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.95,P2.anc.YRI.2way.rand.95,-0.130741044129011,-0.444616108911708,0.211730381682232,35,pearson
CLM,P1.anc.YRI.2way.rand.96,P2.anc.YRI.2way.rand.96,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.96,P2.anc.YRI.2way.rand.96,-0.127342409155102,-0.441838893805548,0.215029204575402,35,pearson
CLM,P1.anc.YRI.2way.rand.97,P2.anc.YRI.2way.rand.97,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.97,P2.anc.YRI.2way.rand.97,-0.121641451419496,-0.437166745390865,0.220545246099457,35,pearson
CLM,P1.anc.YRI.2way.rand.98,P2.anc.YRI.2way.rand.98,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.98,P2.anc.YRI.2way.rand.98,-0.125686598252248,-0.440483650484791,0.216633561708254,35,pearson
CLM,P1.anc.YRI.2way.rand.99,P2.anc.YRI.2way.rand.99,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.99,P2.anc.YRI.2way.rand.99,-0.102593681997675,-0.421431895682473,0.238817802011929,35,pearson
CLM,P1.anc.YRI.2way.rand.100,P2.anc.YRI.2way.rand.100,-0.114004915833347,-0.424470858073594,0.220448514644682,35,corsym
CLM,P1.anc.YRI.2way.rand.100,P2.anc.YRI.2way.rand.100,-0.121840423626618,-0.437330097884818,0.220353095677571,35,pearson
MXL,P1.anc.YRI,P2.anc.YRI,0.954802137768737,0.910185333436786,0.977515751670812,32,corsym
MXL,P1.anc.IBS,P2.anc.IBS,0.163686288928319,-0.187477470297479,0.477750753434263,32,corsym
MXL,P1.anc.NAM,P2.anc.NAM,0.392603952841216,0.059909356056761,0.646794753849842,32,corsym
MXL,P1.anc.YRI.2way,P2.anc.YRI.2way,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.adm.YRI,P2.adm.YRI,0.370917148038143,0.0345787440795649,0.631784009826594,32,corsym
MXL,P1.adm.IBS,P2.adm.IBS,0.735226236161126,0.52637322170882,0.860405056319364,32,corsym
MXL,P1.adm.NAM,P2.adm.NAM,0.758761315416974,0.563806077131692,0.873623668568005,32,corsym
MXL,P1.anc.YRI,P2.anc.YRI,0.958848208908172,0.91662176621583,0.979913427231132,32,pearson
MXL,P1.anc.IBS,P2.anc.IBS,0.151737134801464,-0.207959960177105,0.475283916550721,32,pearson
MXL,P1.anc.NAM,P2.anc.NAM,0.385066932567636,0.0420142356286786,0.646901150443329,32,pearson
MXL,P1.anc.YRI.2way,P2.anc.YRI.2way,-0.377243672402832,-0.641546899306017,-0.0328740386136055,32,pearson
MXL,P1.adm.YRI,P2.adm.YRI,0.372965214499881,0.0278996086296738,0.638607781900423,32,pearson
MXL,P1.adm.IBS,P2.adm.IBS,0.728384273061434,0.508956775456054,0.858925573949638,32,pearson
MXL,P1.adm.NAM,P2.adm.NAM,0.753120135879125,0.548455112969738,0.872649082821007,32,pearson
MXL,P1.anc.YRI.2way.rand.1,P2.anc.YRI.2way.rand.1,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.1,P2.anc.YRI.2way.rand.1,-0.393410356994722,-0.652583095940617,-0.0518258472562945,32,pearson
MXL,P1.anc.YRI.2way.rand.2,P2.anc.YRI.2way.rand.2,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.2,P2.anc.YRI.2way.rand.2,-0.387454887788642,-0.648530344090932,-0.0448156553838325,32,pearson
MXL,P1.anc.YRI.2way.rand.3,P2.anc.YRI.2way.rand.3,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.3,P2.anc.YRI.2way.rand.3,-0.390156601477766,-0.650370721377625,-0.0479916703827207,32,pearson
MXL,P1.anc.YRI.2way.rand.4,P2.anc.YRI.2way.rand.4,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.4,P2.anc.YRI.2way.rand.4,-0.38267954394739,-0.645269950481606,-0.0392188623422037,32,pearson
MXL,P1.anc.YRI.2way.rand.5,P2.anc.YRI.2way.rand.5,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.5,P2.anc.YRI.2way.rand.5,-0.384561639586185,-0.646556105267599,-0.0414221439098663,32,pearson
MXL,P1.anc.YRI.2way.rand.6,P2.anc.YRI.2way.rand.6,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.6,P2.anc.YRI.2way.rand.6,-0.418346459616353,-0.669392826238981,-0.0815483452365997,32,pearson
MXL,P1.anc.YRI.2way.rand.7,P2.anc.YRI.2way.rand.7,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.7,P2.anc.YRI.2way.rand.7,-0.485833324815863,-0.713632796171344,-0.165110203941603,32,pearson
MXL,P1.anc.YRI.2way.rand.8,P2.anc.YRI.2way.rand.8,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.8,P2.anc.YRI.2way.rand.8,-0.394038646596145,-0.653009789845119,-0.0525673761614939,32,pearson
MXL,P1.anc.YRI.2way.rand.9,P2.anc.YRI.2way.rand.9,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.9,P2.anc.YRI.2way.rand.9,-0.39961650399951,-0.656790716912213,-0.059167107336187,32,pearson
MXL,P1.anc.YRI.2way.rand.10,P2.anc.YRI.2way.rand.10,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.10,P2.anc.YRI.2way.rand.10,-0.382246583050346,-0.644973870214003,-0.0387124872884212,32,pearson
MXL,P1.anc.YRI.2way.rand.11,P2.anc.YRI.2way.rand.11,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.11,P2.anc.YRI.2way.rand.11,-0.423790045585219,-0.673028545843196,-0.0881174598290344,32,pearson
MXL,P1.anc.YRI.2way.rand.12,P2.anc.YRI.2way.rand.12,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.12,P2.anc.YRI.2way.rand.12,-0.433164581593576,-0.679261603652382,-0.0994991499262289,32,pearson
MXL,P1.anc.YRI.2way.rand.13,P2.anc.YRI.2way.rand.13,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.13,P2.anc.YRI.2way.rand.13,-0.387994758415269,-0.648898342136097,-0.0454497501274197,32,pearson
MXL,P1.anc.YRI.2way.rand.14,P2.anc.YRI.2way.rand.14,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.14,P2.anc.YRI.2way.rand.14,-0.404837449326755,-0.660318035083135,-0.0653716238063307,32,pearson
MXL,P1.anc.YRI.2way.rand.15,P2.anc.YRI.2way.rand.15,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.15,P2.anc.YRI.2way.rand.15,-0.376373095048569,-0.640949478155256,-0.0318604608938807,32,pearson
MXL,P1.anc.YRI.2way.rand.16,P2.anc.YRI.2way.rand.16,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.16,P2.anc.YRI.2way.rand.16,-0.387817148703643,-0.648777289515751,-0.0452411115578163,32,pearson
MXL,P1.anc.YRI.2way.rand.17,P2.anc.YRI.2way.rand.17,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.17,P2.anc.YRI.2way.rand.17,-0.379432296556624,-0.643047396134977,-0.0354252970971789,32,pearson
MXL,P1.anc.YRI.2way.rand.18,P2.anc.YRI.2way.rand.18,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.18,P2.anc.YRI.2way.rand.18,-0.400844424248265,-0.657621324436567,-0.0606239929324582,32,pearson
MXL,P1.anc.YRI.2way.rand.19,P2.anc.YRI.2way.rand.19,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.19,P2.anc.YRI.2way.rand.19,-0.389376322903688,-0.649839517841888,-0.0470736983290165,32,pearson
MXL,P1.anc.YRI.2way.rand.20,P2.anc.YRI.2way.rand.20,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.20,P2.anc.YRI.2way.rand.20,-0.388306282035032,-0.6491106339375,-0.0458157698874053,32,pearson
MXL,P1.anc.YRI.2way.rand.21,P2.anc.YRI.2way.rand.21,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.21,P2.anc.YRI.2way.rand.21,-0.3735710170518,-0.639024413844031,-0.028602919315646,32,pearson
MXL,P1.anc.YRI.2way.rand.22,P2.anc.YRI.2way.rand.22,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.22,P2.anc.YRI.2way.rand.22,-0.425958920040434,-0.674473768728356,-0.0907429352191599,32,pearson
MXL,P1.anc.YRI.2way.rand.23,P2.anc.YRI.2way.rand.23,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.23,P2.anc.YRI.2way.rand.23,-0.410481595557154,-0.664118633732094,-0.0721087243634011,32,pearson
MXL,P1.anc.YRI.2way.rand.24,P2.anc.YRI.2way.rand.24,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.24,P2.anc.YRI.2way.rand.24,-0.448703698575944,-0.689515832548695,-0.118559595241173,32,pearson
MXL,P1.anc.YRI.2way.rand.25,P2.anc.YRI.2way.rand.25,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.25,P2.anc.YRI.2way.rand.25,-0.396534440590831,-0.654703150534967,-0.0555167213901384,32,pearson
MXL,P1.anc.YRI.2way.rand.26,P2.anc.YRI.2way.rand.26,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.26,P2.anc.YRI.2way.rand.26,-0.431017277952817,-0.677837005665871,-0.0968843613690929,32,pearson
MXL,P1.anc.YRI.2way.rand.27,P2.anc.YRI.2way.rand.27,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.27,P2.anc.YRI.2way.rand.27,-0.392778509241484,-0.652153819729281,-0.0510804985732911,32,pearson
MXL,P1.anc.YRI.2way.rand.28,P2.anc.YRI.2way.rand.28,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.28,P2.anc.YRI.2way.rand.28,-0.428607032773497,-0.676235752088269,-0.0939548706295924,32,pearson
MXL,P1.anc.YRI.2way.rand.29,P2.anc.YRI.2way.rand.29,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.29,P2.anc.YRI.2way.rand.29,-0.451963761537994,-0.691654958599774,-0.122589539853835,32,pearson
MXL,P1.anc.YRI.2way.rand.30,P2.anc.YRI.2way.rand.30,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.30,P2.anc.YRI.2way.rand.30,-0.388829459934773,-0.649467068907069,-0.046430676476557,32,pearson
MXL,P1.anc.YRI.2way.rand.31,P2.anc.YRI.2way.rand.31,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.31,P2.anc.YRI.2way.rand.31,-0.401641258400915,-0.658159996686265,-0.061570185730719,32,pearson
MXL,P1.anc.YRI.2way.rand.32,P2.anc.YRI.2way.rand.32,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.32,P2.anc.YRI.2way.rand.32,-0.388582795557563,-0.649299033628287,-0.0461407321432889,32,pearson
MXL,P1.anc.YRI.2way.rand.33,P2.anc.YRI.2way.rand.33,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.33,P2.anc.YRI.2way.rand.33,-0.452019356649491,-0.691691401508515,-0.12265835837637,32,pearson
MXL,P1.anc.YRI.2way.rand.34,P2.anc.YRI.2way.rand.34,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.34,P2.anc.YRI.2way.rand.34,-0.406491972159248,-0.661433498579396,-0.0673433336980617,32,pearson
MXL,P1.anc.YRI.2way.rand.35,P2.anc.YRI.2way.rand.35,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.35,P2.anc.YRI.2way.rand.35,-0.383091461340632,-0.64555156694348,-0.0397007895037795,32,pearson
MXL,P1.anc.YRI.2way.rand.36,P2.anc.YRI.2way.rand.36,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.36,P2.anc.YRI.2way.rand.36,-0.352993824023856,-0.62478499696223,-0.00490339752414902,32,pearson
MXL,P1.anc.YRI.2way.rand.37,P2.anc.YRI.2way.rand.37,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.37,P2.anc.YRI.2way.rand.37,-0.411636623515036,-0.664894782396945,-0.0734912328459,32,pearson
MXL,P1.anc.YRI.2way.rand.38,P2.anc.YRI.2way.rand.38,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.38,P2.anc.YRI.2way.rand.38,-0.454888439214551,-0.693570445894136,-0.126214162776311,32,pearson
MXL,P1.anc.YRI.2way.rand.39,P2.anc.YRI.2way.rand.39,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.39,P2.anc.YRI.2way.rand.39,-0.382921666004562,-0.645435491242198,-0.0395021162774719,32,pearson
MXL,P1.anc.YRI.2way.rand.40,P2.anc.YRI.2way.rand.40,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.40,P2.anc.YRI.2way.rand.40,-0.377708396857588,-0.6418656785514,-0.0334153884852405,32,pearson
MXL,P1.anc.YRI.2way.rand.41,P2.anc.YRI.2way.rand.41,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.41,P2.anc.YRI.2way.rand.41,-0.405895804273045,-0.66103169782138,-0.0666325695959602,32,pearson
MXL,P1.anc.YRI.2way.rand.42,P2.anc.YRI.2way.rand.42,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.42,P2.anc.YRI.2way.rand.42,-0.38249295634162,-0.645142362237265,-0.0390006147459466,32,pearson
MXL,P1.anc.YRI.2way.rand.43,P2.anc.YRI.2way.rand.43,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.43,P2.anc.YRI.2way.rand.43,-0.379071182767383,-0.642799959809716,-0.0350040410651794,32,pearson
MXL,P1.anc.YRI.2way.rand.44,P2.anc.YRI.2way.rand.44,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.44,P2.anc.YRI.2way.rand.44,-0.373665321841986,-0.639089256591705,-0.0287124338494188,32,pearson
MXL,P1.anc.YRI.2way.rand.45,P2.anc.YRI.2way.rand.45,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.45,P2.anc.YRI.2way.rand.45,-0.488081374924851,-0.715075848205681,-0.167975293424727,32,pearson
MXL,P1.anc.YRI.2way.rand.46,P2.anc.YRI.2way.rand.46,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.46,P2.anc.YRI.2way.rand.46,-0.384645363347003,-0.646613284419468,-0.0415202330016866,32,pearson
MXL,P1.anc.YRI.2way.rand.47,P2.anc.YRI.2way.rand.47,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.47,P2.anc.YRI.2way.rand.47,-0.395907077973316,-0.654277737611244,-0.0547747901587262,32,pearson
MXL,P1.anc.YRI.2way.rand.48,P2.anc.YRI.2way.rand.48,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.48,P2.anc.YRI.2way.rand.48,-0.4117521843144,-0.66497240615549,-0.073629624677443,32,pearson
MXL,P1.anc.YRI.2way.rand.49,P2.anc.YRI.2way.rand.49,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.49,P2.anc.YRI.2way.rand.49,-0.407100652208947,-0.661843581267061,-0.0680693703826514,32,pearson
MXL,P1.anc.YRI.2way.rand.50,P2.anc.YRI.2way.rand.50,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.50,P2.anc.YRI.2way.rand.50,-0.385427276145911,-0.647147149763748,-0.0424366259158555,32,pearson
MXL,P1.anc.YRI.2way.rand.51,P2.anc.YRI.2way.rand.51,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.51,P2.anc.YRI.2way.rand.51,-0.389056729801734,-0.64962186952598,-0.0466978743985663,32,pearson
MXL,P1.anc.YRI.2way.rand.52,P2.anc.YRI.2way.rand.52,-0.281125483491078,-0.567479558687564,0.0658942631858599,32,corsym
MXL,P1.anc.YRI.2way.rand.52,P2.anc.YRI.2way.rand.52,-0.427046741398777,-0.675197918712523,-0.0920615265063835,32,pearson
MXL,P1.anc.YRI.2way.rand.53,P2.anc.YRI.2way.rand.53,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.53,P2.anc.YRI.2way.rand.53,-0.416604540207049,-0.668226869497143,-0.0794524244729597,32,pearson
MXL,P1.anc.YRI.2way.rand.54,P2.anc.YRI.2way.rand.54,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.54,P2.anc.YRI.2way.rand.54,-0.406810684294744,-0.661648241780535,-0.0677234503756311,32,pearson
MXL,P1.anc.YRI.2way.rand.55,P2.anc.YRI.2way.rand.55,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.55,P2.anc.YRI.2way.rand.55,-0.437600316378631,-0.682198567800971,-0.104915210490423,32,pearson
MXL,P1.anc.YRI.2way.rand.56,P2.anc.YRI.2way.rand.56,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.56,P2.anc.YRI.2way.rand.56,-0.411663371674929,-0.664912749985822,-0.0735232644085775,32,pearson
MXL,P1.anc.YRI.2way.rand.57,P2.anc.YRI.2way.rand.57,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.57,P2.anc.YRI.2way.rand.57,-0.406671355952505,-0.661554369687731,-0.0675572662843008,32,pearson
MXL,P1.anc.YRI.2way.rand.58,P2.anc.YRI.2way.rand.58,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.58,P2.anc.YRI.2way.rand.58,-0.364957565164502,-0.633085963687279,-0.0186350656061239,32,pearson
MXL,P1.anc.YRI.2way.rand.59,P2.anc.YRI.2way.rand.59,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.59,P2.anc.YRI.2way.rand.59,-0.44223283422724,-0.685257421836306,-0.110592690882487,32,pearson
MXL,P1.anc.YRI.2way.rand.60,P2.anc.YRI.2way.rand.60,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.60,P2.anc.YRI.2way.rand.60,-0.389242571923015,-0.649748436355692,-0.0469164027306851,32,pearson
MXL,P1.anc.YRI.2way.rand.61,P2.anc.YRI.2way.rand.61,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.61,P2.anc.YRI.2way.rand.61,-0.384830729995135,-0.646739870119493,-0.0417374284127483,32,pearson
MXL,P1.anc.YRI.2way.rand.62,P2.anc.YRI.2way.rand.62,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
MXL,P1.anc.YRI.2way.rand.62,P2.anc.YRI.2way.rand.62,-0.40280083864115,-0.658943422013968,-0.0629482105872777,32,pearson
MXL,P1.anc.YRI.2way.rand.63,P2.anc.YRI.2way.rand.63,-0.281125483491079,-0.567479558687564,0.0658942631858598,32,corsym
